pumaname,puma12ID,puma2kID,puma12name,pumaID,year,region,countyfip,puma,puma_str,puma_shcollege,puma_shnoncollege,puma_shpov_col,puma_shpov_noncol,puma_hhinc_col,puma_hhinc_noncol,puma_shmarr_noncol,puma_shcoh_noncol,puma_shunpmom_noncol,puma_shmarr_col,puma_shcoh_col,puma_shunpmom_col,puma_shpov_marr_col,puma_shpov_cohab_col,puma_shpov_unpmom_col,puma_shpov_marr_noncol,puma_shpov_cohab_noncol,puma_shpov_unpmom_noncol,puma_hhinc_marr_col,puma_hhinc_cohab_col,puma_hhinc_unpmom_col,puma_hhinc_marr_noncol,puma_hhinc_cohab_noncol,puma_hhinc_unpmom_noncol
"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities",4935004,4900503,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities",4935015,2010,mountain division,35,503,00503,27.34267,72.657333,4.1694984,18.703667,105000,44300,74.714119,6.410224,18.875656,91.237282,0,8.7627153,2.3290071,,23.332672,13.886089,30.923695,33.622776,105900,,75000,48500,35500,36000
"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities",4935007,4900506,"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities",4935016,2010,mountain division,35,506,00506,24.625303,75.374695,5.4057689,8.4987116,82000,71000,84.558151,2.7639756,12.677871,88.484512,.76425654,10.751231,4.8317008,0,10.514721,6.5233598,11.462452,21.027657,85000,95000,61000,72120,57000,48600
Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,4935009,4900502,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,4935017,2010,mountain division,35,502,00502,24.707003,75.292999,5.3987489,8.3957758,82000,71000,84.701607,2.7071271,12.591271,88.557404,.76658458,10.676009,4.832881,0,10.480271,6.4864454,11.016292,20.676455,85000,95000,61000,72800,57000,48600
"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities",4949001,4900603,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities",4949001,2010,mountain division,49,603,00603,36.044468,63.955532,3.139709,12.222638,83000,64000,89.217613,.20753361,10.574853,98.76239,0,1.2376101,3.1790533,,0,9.3710642,0,36.520584,83000,,139700,67000,30000,37300
"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities",4949004,4900603,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities",4949002,2010,mountain division,49,603,00603,33.424088,66.575912,4.6337953,7.4197054,86000,57300,79.368301,1.2618212,19.369879,93.793259,1.0121876,5.1945505,1.1221775,100,49.457226,3.8219268,.52275199,22.610937,86120,23200,28000,62400,27900,35000
"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities",4949002,4900601,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities",4949003,2010,mountain division,49,601,00601,31.994677,68.005325,18.62648,11.899726,50000,51460,77.716789,13.008463,9.2747498,95.266411,.019251585,4.7143369,18.553083,,19.777321,7.5019517,41.32008,7.4863739,50000,,50100,56000,25000,35200
Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,4935009,4900502,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,4949004,2010,mountain division,35,502,00502,36.027981,63.972019,3.1522686,12.205418,83000,64000,89.161438,.22395386,10.614608,98.730293,.0046944441,1.2650161,3.1764507,,1.1244274,9.3512697,0,36.437435,83000,,139700,67000,47000,37300
Washington County--St. George City,4953001,4900700,Washington County--St. George City,4953000,2010,mountain division,0,700,00700,22.490948,77.509048,10.780812,13.260945,75200,48000,83.151566,2.0632036,14.785229,89.449974,0,10.550031,11.911051,,1.1979166,8.9125805,7.4961357,38.520435,78100,,67000,50700,31300,20800
"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities",4957001,4900200,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities",4957001,2010,mountain division,57,200,00200,23.928295,76.071701,4.8052845,14.767625,83700,57900,76.770554,5.1797528,18.04969,91.995636,.47658965,7.5277781,5.2232733,0,.0013454173,8.7660303,19.664406,38.888897,86000,54500,32400,69500,40000,21200
Weber County (East)--Ogden (Southeast) & South Ogden Cities,4957002,4900200,Weber County (East)--Ogden (Southeast) & South Ogden Cities,4957002,2010,mountain division,57,200,00200,23.94598,76.054016,4.7767959,14.698208,83700,58000,76.775795,5.1841383,18.040068,91.965576,.47780493,7.5566211,5.1827126,0,.13874705,8.7002964,19.503338,38.843567,86000,54500,32400,69500,40000,21200
"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties",5000200,5000200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties",5000100,2010,new england division,0,200,00200,37.695675,62.304325,1.6072736,17.391636,83600,49000,59.445637,14.323068,26.231295,81.078934,6.2357998,12.685263,1.0008225,0,6.2735567,8.4566021,28.123463,31.780403,89460,72000,54900,61200,44000,22500
"Southeast Vermont--Windsor, Windham & Orange Counties",5000300,5000200,"Southeast Vermont--Windsor, Windham & Orange Counties",5000200,2010,new england division,0,200,00200,33.557858,66.442139,3.5460553,15.33206,78900,40500,54.577606,16.094824,29.327568,79.357109,7.4639411,13.178946,2.1485271,0,13.969604,7.4740672,19.737482,27.537844,86000,54600,53010,60000,35000,19950
"Southeast Vermont--Windsor, Windham & Orange Counties",5000300,5000200,"Southeast Vermont--Windsor, Windham & Orange Counties",5000201,2010,new england division,0,200,00200,,,,,,,,,,,,,,,,,,,,,,,,
"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City",5000100,5000100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City",5000300,2010,new england division,0,100,00100,47.811325,52.188675,2.1543276,5.382956,95040,70500,67.662262,9.4865417,22.851198,87.873688,.028094824,12.098219,.46184725,,14.452421,2.7008803,2.6318409,14.466675,100000,,88000,78000,45000,46400
"Southeast Vermont--Windsor, Windham & Orange Counties",5000300,5000200,"Southeast Vermont--Windsor, Windham & Orange Counties",5000400,2010,new england division,0,200,00200,35.914043,64.085953,5.7207479,7.9272733,82050,40710,54.602879,14.753792,30.64333,82.894501,4.0605879,13.04491,2.2610409,0,29.486359,3.4212227,4.0851612,17.806391,88498,49000,48000,57050,30200,19950
"Southeast Vermont--Windsor, Windham & Orange Counties",5000300,5000300,"Southeast Vermont--Windsor, Windham & Orange Counties",5000501,2010,new england division,0,300,00300,,,,,,,,,,,,,,,,,,,,,,,,
Arlington County (North),5101301,5100100,Arlington County (North),5101301,2010,south atlantic division,13,100,00100,60.163574,39.836426,10.236032,60.493309,150000,39000,51.591354,6.2453771,42.163269,85.637428,2.9922495,11.370324,2.6439345,37.002815,60.373104,43.792229,73.752625,78.964882,155200,162000,15000,80000,30000,30000
Arlington County (South),5101302,5100100,Arlington County (South),5101302,2010,south atlantic division,13,100,00100,60.342834,39.657166,10.288329,61.065247,150000,39000,51.327503,6.2975554,42.374939,85.604851,3.0162783,11.37887,2.6472781,37.037037,60.682564,44.440941,73.650383,79.331421,155200,162000,15000,80000,30000,30000
Central Shenandoah Planning District Commission (Southwest),5151080,5101100,Central Shenandoah Planning District Commission (Southwest),5101500,2010,south atlantic division,0,1100,01100,30.614901,69.385101,1.2117109,10.819272,79000,46770,69.066818,7.3055363,23.627645,80.639717,.0018055839,19.35848,1.4878845,,.06139423,6.1022272,3.4543428,26.885033,82380,,45000,52504,48000,19900
Central Shenandoah Planning District Commission (Southwest),5151080,5101100,Central Shenandoah Planning District Commission (Southwest),5101900,2010,south atlantic division,0,1100,01100,26.00412,73.99588,2.4952688,23.79801,84000,37200,50.00161,12.289884,37.708508,86.806717,1.8265381,11.366744,.79591489,0,15.874039,8.895916,62.416382,30.971817,86500,85090,65000,56800,29500,20000
Richmond City,5151235,5101200,Richmond City,5104101,2010,south atlantic division,760,1200,01200,46.645046,53.354954,1.0746813,12.235442,105000,61070,64.234543,9.1450987,26.620358,78.866608,4.3001437,16.833252,.51161683,4.3730078,2.8701572,5.3483462,26.368164,23.998781,115000,57200,74850,82000,47000,33400
Chesterfield County (Central)--Chester & Rockwood,5104102,5101400,Chesterfield County (Central)--Chester & Rockwood,5104102,2010,south atlantic division,41,1400,01400,46.662598,53.337402,1.0660803,12.231828,105000,61070,64.181175,9.1805677,26.638258,78.775818,4.3255582,16.898624,.49821562,4.3758044,2.8660846,5.3308544,26.392572,23.978426,115000,57200,74850,82000,47000,33400
Chesterfield County (West)--Brandermill & Woodlake,5104103,5101400,Chesterfield County (West)--Brandermill & Woodlake,5104103,2010,south atlantic division,41,1400,01400,46.618065,53.381935,1.0681802,12.238575,105000,61070,64.154701,9.1779184,26.667381,78.760414,4.3241334,16.915451,.49824846,4.3748674,2.8765566,5.3374639,26.413763,23.962263,115000,57200,74850,82000,47000,33400
Loudoun County (West & South)--Leesburg Town,5110703,5100600,Loudoun County (West & South)--Leesburg Town,5105901,2010,south atlantic division,0,600,00600,61.179447,38.820553,10.695069,22.645802,145750,62200,75.88858,3.5546408,20.556778,89.557693,1.3040711,9.1382341,10.397223,.045559414,15.1338,13.31528,11.283745,59.055595,165000,260000,70900,93000,61000,27004
Fairfax County (Northwest)--Reston (North) & Franklin Farm,5159307,5100305,Fairfax County (Northwest)--Reston (North) & Franklin Farm,5105902,2010,south atlantic division,0,305,00305,67.719032,32.280968,3.5912051,25.282938,195000,98000,69.78006,9.041213,21.178732,92.894951,0,7.1050487,2.8139381,,13.753581,13.550401,94.189896,34.52309,195000,,78010,115040,3500,62000
"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",5159305,5100305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",5105904,2010,south atlantic division,0,305,00305,67.701302,32.298698,3.5944004,25.267883,193000,98000,69.785728,9.0274487,21.186823,92.887802,.00092093652,7.111279,2.814106,,13.774149,13.556002,94.121765,34.506996,195000,,78010,115040,3500,62000
Fairfax County (Southwest)--Centreville (Southeast) & Lorton,5159304,5100302,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,5105905,2010,south atlantic division,0,302,00302,55.621807,44.378193,9.994729,22.51325,145750,62200,75.216125,5.0665336,19.717342,89.333679,.99129647,9.6750278,9.6748266,.15336597,13.956857,13.382242,17.267662,58.693386,153500,260000,72000,86000,61000,28000
Fairfax County (Southwest)--Centreville (Southeast) & Lorton,5159304,5100303,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,5105906,2010,south atlantic division,0,303,00303,51.214344,48.785656,6.5345988,20.45591,146000,70000,73.266571,5.1570783,21.576349,88.179489,.41428289,11.406226,4.5695896,98.441551,18.3876,14.693072,15.611029,41.182716,155000,44000,82600,82000,60200,49900
"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",5159301,5100301,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",5105907,2010,south atlantic division,0,301,00301,42.708374,57.291626,4.5422564,25.960678,189000,62500,67.401672,2.722595,29.875738,88.640121,.36553904,10.994346,2.1897516,0,23.65996,14.020388,84.727356,47.543331,197800,102500,78600,75000,85200,48600
"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",5159302,5100302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",5105908,2010,south atlantic division,0,302,00302,43.076469,56.923531,7.743258,22.316811,145000,69900,74.206383,7.4110904,18.382528,88.634811,0,11.36519,7.3483186,,10.823312,13.471642,21.739132,58.255791,146000,,88000,78400,59000,43000
Rappahannock-Rapidan Regional Commission,5151087,5100700,Rappahannock-Rapidan Regional Commission,5106100,2010,south atlantic division,0,700,00700,40.20343,59.79657,2.8476346,17.859659,130400,65000,72.64283,5.5131788,21.843996,89.489304,2.0783839,8.432313,1.7957336,9.7675171,12.305507,11.566639,19.282549,38.428158,138000,140000,69300,80000,58300,28840
Northern Shenandoah Valley Regional Commission (South),5151085,5100600,Northern Shenandoah Valley Regional Commission (South),5106900,2010,south atlantic division,0,600,00600,37.816574,62.183426,5.3777165,13.493462,105000,55800,58.175762,9.9514313,31.872808,87.573212,2.8128591,9.6139269,5.8598428,2.3912756,1.8598076,4.027081,15.462004,30.157324,105000,105400,79000,74000,55800,25000
George Washington Regional Commission (South),5151120,5100900,George Washington Regional Commission (South),5107300,2010,south atlantic division,0,900,00900,26.981419,73.018585,.77841669,8.0332718,93300,51600,64.808876,7.9425836,27.248541,76.23069,5.1975908,18.571718,.57329428,0,1.8382279,2.9277303,2.1117666,21.90251,110000,87000,54800,68000,41000,24000
Southside Planning District Commission & Commonwealth Regional Council,5151105,5103200,Southside Planning District Commission & Commonwealth Regional Council,5108300,2010,south atlantic division,0,3200,03200,19.430056,80.569946,7.2018414,13.494858,65000,38000,51.080441,11.241284,37.678276,83.649384,2.1764479,14.174167,5.8761325,0,16.131411,9.4393024,11.777679,19.505293,73000,29400,43200,46500,43000,22000
"James City, York Counties, Williamsburg & Poquoson Cities",5151206,5102000,"James City, York Counties, Williamsburg & Poquoson Cities",5108501,2010,south atlantic division,700,2000,02000,44.415745,55.584255,2.4014473,12.14384,120000,60000,72.500214,4.2321782,23.267605,92.701164,.44624224,6.8525963,2.2633173,0,4.426435,7.6302252,18.30492,25.087297,122000,87000,54800,70000,44000,38000
"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties",5151215,5101900,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties",5108701,2010,south atlantic division,0,1900,01900,39.774956,60.225044,4.1602292,19.680096,111820,50700,54.094349,10.247684,35.657963,84.656136,1.8307743,13.51309,3.2327955,0,10.534004,12.111291,33.998291,27.047344,120000,80000,42000,70000,33000,30000
Richmond City,5151235,5101300,Richmond City,5108702,2010,south atlantic division,87,1300,01300,39.843212,60.156788,4.1373038,19.575216,111820,50700,54.328911,10.182376,35.488712,84.763626,1.8133421,13.423032,3.2193561,0,10.492868,12.051371,33.916656,26.978481,120000,80000,42000,70000,33000,30000
Newport News City,5151175,5102200,Newport News City,5109500,2010,south atlantic division,0,2200,02200,41.895718,58.104282,1.7976716,15.617836,120000,63000,58.456577,6.7593942,34.784031,85.697845,.79247254,13.509685,1.133266,0,6.1177387,3.3280275,11.67594,37.037575,130850,33700,60000,89000,55000,22200
Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village),5110701,5100600,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village),5110701,2010,south atlantic division,0,600,00600,58.415913,41.584087,2.2413275,18.334246,150100,86300,77.691063,6.5446839,15.764253,90.229523,2.2217836,7.5486941,1.2186959,13.545921,11.137596,12.864241,24.319536,42.807251,162050,140000,69300,109000,59200,35000
Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport,5110702,5100600,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport,5110702,2010,south atlantic division,0,600,00600,58.368713,41.631287,2.1908302,18.114275,150000,86300,77.963242,6.5544405,15.482322,90.173927,2.2910073,7.5350618,1.1705039,13.561471,10.944123,12.840396,22.360249,42.874046,161000,140000,69300,109190,59200,35000
Rappahannock-Rapidan Regional Commission,5151087,5100600,Rappahannock-Rapidan Regional Commission,5110703,2010,south atlantic division,0,600,00600,58.354588,41.645412,2.1922505,18.109531,150000,86300,77.942924,6.5579286,15.499147,90.172775,2.29124,7.5359879,1.1725335,13.555358,10.938959,12.833643,22.349501,42.847202,161000,140000,69300,109190,59200,35000
Rappahannock-Rapidan Regional Commission,5151087,5100501,Rappahannock-Rapidan Regional Commission,5110901,2010,south atlantic division,0,501,00501,40.356361,59.643639,1.7879646,17.074856,95000,49300,66.146133,5.3291225,28.524744,88.243523,1.2117857,10.544689,.59875131,.029008649,11.942068,9.2645216,24.033115,33.886292,99000,23000,36000,58300,43000,30600
Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities),5151045,5101100,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities),5112100,2010,south atlantic division,0,1100,01100,36.077873,63.922127,7.0956693,17.910686,89000,45000,67.718658,7.4726143,24.808727,77.621307,.00027832491,22.378414,1.4096614,,26.818129,5.3414011,3.716208,56.495701,94500,,52000,56700,97000,20200
West Piedmont Planning District Commission,5151097,5103300,West Piedmont Planning District Commission,5114300,2010,south atlantic division,0,3300,03300,13.735258,86.26474,.22547784,17.345524,75600,32800,61.030544,3.4571226,35.512333,75.812622,.11179602,24.075581,0,,.93654162,6.3111582,17.278763,36.315388,80900,,53000,44904,50600,20000
"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",5151225,5101200,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",5114501,2010,south atlantic division,760,1200,01200,44.333065,55.666935,2.4027727,12.260476,120000,60000,72.302658,4.2835188,23.413822,92.607811,.46258214,6.9296093,2.2481856,0,4.6290779,7.6745453,18.641434,25.254599,120500,87000,54800,70000,44000,38000
Crater Planning District Commission,5151135,5102300,Crater Planning District Commission,5114900,2010,south atlantic division,0,2300,02300,16.920546,83.079453,4.9300165,15.127391,70800,44000,52.819466,8.0436306,39.136902,50.43552,1.7039889,47.860493,.59256417,.0025050249,9.6762705,8.7757893,36.767731,19.251919,100100,26600,59800,55000,43000,30000
Rappahannock-Rapidan Regional Commission,5151087,5100700,Rappahannock-Rapidan Regional Commission,5115301,2010,south atlantic division,0,700,00700,38.168419,61.831581,4.2545767,16.088387,143900,83800,77.366379,5.7385774,16.895046,95.4561,.88498956,3.6589105,3.8033481,.016108727,17.051687,13.143495,15.538038,29.760674,146600,50000,60000,90000,58000,60000
"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge",5151246,5100502,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge",5115302,2010,south atlantic division,0,502,00502,33.463554,66.536446,5.6731739,19.579891,115000,80000,62.962425,6.8101549,30.227419,89.068253,2.3533792,8.5783691,4.6090269,0,18.278465,15.727481,6.5665064,30.53618,118000,163370,80000,87800,130400,64800
"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge",5151246,5100502,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge",5115303,2010,south atlantic division,0,502,00502,33.442654,66.557343,5.6803613,19.594307,115000,80000,62.902962,6.8145776,30.282459,89.035843,2.3608286,8.6033287,4.6133995,0,18.281092,15.740594,6.5353327,30.537983,118000,163370,80000,87800,130400,64800
"Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City",5151095,5101800,"Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City",5116101,2010,south atlantic division,0,1800,01800,37.138363,62.861637,3.5211754,7.5693727,99000,52900,72.195587,5.0992293,22.705187,85.8284,.024258224,14.147345,.23264322,,23.477915,3.1342514,4.2963562,22.406776,105000,,48000,69300,50600,28000
Northern Shenandoah Valley Regional Commission (South),5151085,5100400,Northern Shenandoah Valley Regional Commission (South),5116500,2010,south atlantic division,0,400,00400,24.26726,75.732742,1.8272867,15.501623,85000,48000,71.338509,4.755435,23.906054,89.490631,.010985299,10.498385,.019010507,,17.235062,9.4748545,19.363878,32.71793,90000,,31100,55000,43000,36000
Northern Shenandoah Valley Regional Commission (South),5151085,5100600,Northern Shenandoah Valley Regional Commission (South),5117100,2010,south atlantic division,0,600,00600,42.521107,57.478893,3.4399197,15.19738,119000,58300,66.581253,7.7670755,25.651672,89.052017,2.2547896,8.6931953,2.9077544,7.9241686,7.7282577,8.1589918,17.567453,32.748524,125200,105400,75000,74000,55800,29200
George Washington Regional Commission (South),5151120,5100800,George Washington Regional Commission (South),5117700,2010,south atlantic division,0,800,00800,26.925533,73.074463,4.2950997,17.62921,118000,70000,70.333412,5.3307528,24.335831,86.590775,3.0242615,10.384964,4.0560613,.0067008217,7.5370708,10.821805,14.430836,38.004013,123000,87000,75000,84000,71900,26500
George Washington Regional Commission (South),5151120,5101900,George Washington Regional Commission (South),5117900,2010,south atlantic division,0,1900,01900,34.00798,65.99202,1.250654,18.272472,135000,86000,78.123665,2.9980853,18.878248,93.141098,.34348327,6.5154219,1.2072306,.094061449,1.9323876,10.996367,38.271732,45.206982,137100,81300,60200,94104,65400,52500
LENOWISCO & Cumberland Plateau Planning District Commissions,5151010,5102700,LENOWISCO & Cumberland Plateau Planning District Commissions,5118500,2010,south atlantic division,0,2700,02700,16.001116,83.998886,4.4960608,15.91692,71000,44000,67.774765,8.8111038,23.414131,87.211517,2.1248379,10.66364,1.1221966,0,32.984764,8.3284445,31.994226,31.832453,72000,67000,31200,50000,30000,18700
Mount Rogers Planning District Commission,5151020,5102600,Mount Rogers Planning District Commission,5119100,2010,south atlantic division,0,2600,02600,22.339457,77.660545,10.993127,23.909618,76000,32890,62.385326,9.1145668,28.500107,80.566612,2.2126243,17.22076,4.4628415,0,42.95726,14.295944,73.96122,28.94656,80000,67000,39000,52400,22000,17400
"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",5159302,5100302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",5151000,2010,south atlantic division,0,302,00302,55.505352,44.494648,10.956152,38.835938,130000,40000,57.653946,12.34055,30.005503,85.72097,4.7225142,9.5565195,5.4503255,58.143322,37.024498,34.349503,44.455498,45.145184,132080,25000,51030,55000,51000,33900
Rappahannock-Rapidan Regional Commission,5151087,5100501,Rappahannock-Rapidan Regional Commission,5154001,2010,south atlantic division,0,501,00501,51.079685,48.920315,1.8541952,20.527193,98000,54400,60.783482,5.2117419,34.004776,88.871803,1.7045206,9.4236727,.61298579,.10619431,13.875839,10.290322,36.934029,36.310989,105000,23000,33600,64000,93100,29500
Chesapeake City (Northeast),5155001,5103000,Chesapeake City (Northeast),5155001,2010,south atlantic division,550,3000,03000,36.44521,63.55479,6.2730818,11.777164,105200,67000,61.780106,4.4414377,33.778458,79.847145,1.2412802,18.911572,.6937753,0,30.241388,4.0896969,0,27.385929,115000,41600,45000,76000,48000,32000
Chesapeake City (South & West),5155002,5103000,Chesapeake City (South & West),5155002,2010,south atlantic division,550,3000,03000,36.44521,63.55479,6.2730818,11.777164,105200,67000,61.780106,4.4414377,33.778458,79.847153,1.2412802,18.911572,.6937753,0,30.241388,4.0896969,0,27.385929,115000,41600,45000,76000,48000,32000
