year,region,countyfip,puma,puma_str,pumaID,puma_name,puma_shcollege_white,puma_shcollege_hispanic,puma_shcollege_black,puma_shcollege_asian,puma_shcollege_other,puma_shnoncollege_white,puma_shnoncollege_hispanic,puma_shnoncollege_black,puma_shnoncollege_asian,puma_shnoncollege_other,puma_shmarr_white_noncol,puma_shcoh_white_noncol,puma_shunpmom_white_noncol,puma_shmarr_hispanic_noncol,puma_shcoh_hispanic_noncol,puma_shunpmom_hispanic_noncol,puma_shmarr_black_noncol,puma_shcoh_black_noncol,puma_shunpmom_black_noncol,puma_shmarr_asian_noncol,puma_shcoh_asian_noncol,puma_shunpmom_asian_noncol,puma_shmarr_other_noncol,puma_shcoh_other_noncol,puma_shunpmom_other_noncol,puma_shmarr_white_col,puma_shcoh_white_col,puma_shunpmom_white_col,puma_shmarr_hispanic_col,puma_shcoh_hispanic_col,puma_shunpmom_hispanic_col,puma_shmarr_black_col,puma_shcoh_black_col,puma_shunpmom_black_col,puma_shmarr_asian_col,puma_shcoh_asian_col,puma_shunpmom_asian_col,puma_shmarr_other_col,puma_shcoh_other_col,puma_shunpmom_other_col,puma_shpov_white_noncol,puma_shpov_hispanic_noncol,puma_shpov_black_noncol,puma_shpov_asian_noncol,puma_shpov_other_noncol,puma_shpov_white_col,puma_shpov_hispanic_col,puma_shpov_black_col,puma_shpov_asian_col,puma_shpov_other_col,puma_shpov_white_noncol_marr,puma_shpov_white_noncol_coh,puma_shpov_white_noncol_unpmom,puma_shpov_hisp_noncol_marr,puma_shpov_hisp_noncol_coh,puma_shpov_hisp_noncol_unpmom,puma_shpov_black_noncol_marr,puma_shpov_black_noncol_coh,puma_shpov_black_noncol_unpmom,puma_shpov_asian_noncol_marr,puma_shpov_asian_noncol_coh,puma_shpov_asian_noncol_unpmom,puma_shpov_other_noncol_marr,puma_shpov_other_noncol_coh,puma_shpov_other_noncol_unpmom,puma_shpov_white_col_marr,puma_shpov_white_col_coh,puma_shpov_white_col_unpmom,puma_shpov_hisp_col_marr,puma_shpov_hisp_col_coh,puma_shpov_hisp_col_unpmom,puma_shpov_black_col_marr,puma_shpov_black_col_coh,puma_shpov_black_col_unpmom,puma_shpov_asian_col_marr,puma_shpov_asian_col_coh,puma_shpov_asian_col_unpmom,puma_shpov_other_col_marr,puma_shpov_other_col_coh,puma_shpov_other_col_unpmom
2023,mountain division,13,104,00104,0400104,Maricopa County--Mesa City (South Central) PUMA,35.034451,9.4005299,0,0,16.727942,64.965546,90.599472,100,100,83.272057,78,8,14,50.980396,13.725491,35.294117,62.5,0,37.5,50,0,50,90,0,10,79.411766,8.8235292,11.764706,91.666672,8.333334,0,,,,,,,0,0,100,12.169693,50.427448,55.150558,0,0,5.6000004,0,,,0,14.826982,0,0,20.708826,89.7351,31.167164,0,,93.927124,0,,0,0,,0,4.8364811,0,11.130742,0,0,,,,,,,,,,0
2023,mountain division,13,105,00105,0400105,Maricopa County--Gilbert Town (North) PUMA,63.635193,46.684158,38.155804,57.856274,62.873138,36.364807,53.315842,61.844196,42.143726,37.126862,80.681816,6.818182,12.5,67.647057,20.588236,11.764706,33.333336,66.666672,0,86.666664,0,13.333334,77.777779,0,22.222223,86.549706,2.9239767,10.526316,80.645164,9.6774187,9.6774187,80,0,20,95.238098,4.7619047,0,69.230774,15.384616,15.384616,11.151802,30.4538,0,9.0558767,24.19239,7.5001688,1.6859194,0,4,0,6.9566474,0,38.739498,36.994949,5.0156736,57.53846,0,0,,0,,100,5.1212935,,100,8.8901329,0,0,2.1505377,0,0,0,,0,4.1095891,0,,0,0,0
2023,mountain division,13,106,00106,0400106,Maricopa County--Chandler City (Northeast) PUMA,55.296646,19.151394,0,62.116833,23.75832,44.703354,80.848602,100,37.883167,76.241684,75,7.5000005,17.5,54.545456,15.151516,30.303032,0,0,100,100,0,0,22.222223,11.111112,66.666672,75.384613,4.6153846,20,90.909096,0,9.090909,,,,100,0,0,66.666672,0,33.333336,3.9983253,22.344986,0,0,5.3055739,5.720088,3.9806995,,0,39.870689,0,0,20.738327,17.414642,0,47.905655,,,0,0,,,0,0,6.2155781,3.500612,38.310413,0,4.2073946,,0,,,,0,,,0,,100
2023,mountain division,13,107,00107,0400107,Maricopa County--Chandler City (South) PUMA,70.213463,42.33474,100,89.222931,74.295578,29.786537,57.66526,0,10.777069,25.704422,83.67347,0,16.32653,81.818184,4.5454545,13.636364,,,,100,0,0,85.714287,0,14.285715,91.269836,3.1746035,5.5555558,100,0,0,100,0,0,97.560974,0,2.4390242,84.615387,0,15.384616,9.26371,0,,0,0,9.9175091,0,0,3.5408337,0,0,,48.847927,0,0,0,,,,0,,,0,,0,8.7619648,0,31.68449,0,,,0,,,2.3417172,,100,0,,0
2023,mountain division,13,108,00108,0400108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,79.643898,29.592958,100,81.658539,66.027687,20.356102,70.407043,0,18.341461,33.972313,80.952385,0,19.047619,57.692307,0,42.307693,,,,71.428574,0,28.57143,50,50,0,68.421051,5.2631578,26.31579,69.230774,0,30.769232,100,0,0,100,0,0,33.333336,50,16.666668,0,13.500001,,0,0,1.1344677,32.713757,0,0,0,0,,0,22.610868,,4.3777361,,,,0,,0,0,0,,0,33.830845,0,0,,100,0,,,0,,,0,0,0
2023,mountain division,13,109,00109,0400109,Maricopa County--Tempe City (North) PUMA,76.171654,10.968922,0,50.075184,44.89164,23.828346,89.031082,100,49.924816,55.10836,100,0,0,41.666664,0,58.333332,0,50,50,100,0,0,0,33.333336,66.666672,85.714287,2.8571429,11.428572,66.666672,0,33.333336,,,,0,0,100,100,0,0,0,48.418892,0,65.96386,0,18.433407,0,,0,0,0,,,0,,100,,0,0,65.96386,,,,0,0,6.8333335,0,100,0,,0,,,,,,0,0,,
2023,mountain division,13,110,00110,0400110,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA,74.964699,78.596008,,94.90358,30.91873,25.035301,21.403992,,5.0964203,69.081268,75,6.25,18.75,0,33.333336,66.666672,,,,0,0,100,100,0,0,87.65432,1.2345679,11.111112,90.909096,0,9.090909,,,,88.888893,0,11.111112,100,0,0,52.739727,76.527336,,0,0,1.5608181,23.292469,,43.686504,0,48.956356,0,100,,100,58.988762,,,,,,0,0,,,1.0478283,0,3.7735848,26.841576,,0,,,,29.710144,,100,0,,
2023,mountain division,13,111,00111,0400111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,71.393013,24.432577,,79.466858,40.630322,28.606987,75.567421,,20.533142,59.369678,57.692307,7.6923079,34.615387,35.714287,28.57143,35.714287,,,,100,0,0,0,25,75,91.891891,2.7027028,5.4054055,100,0,0,,,,100,0,0,100,0,0,20.460287,16.431095,,0,7.1736007,2.4853802,0,,17.407072,0,0,65.836296,39.08046,0,26.881721,34.579437,,,,0,,,,0,16.949154,1.6389402,0,22.622108,0,,,,,,17.407072,,,0,,
2023,mountain division,13,112,00112,0400112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA",75.290344,26.243454,100,100,86.725662,24.709656,73.756546,0,0,13.274338,90.476189,0,9.5238094,77.777779,0,22.222223,,,,,,,100,0,0,92.40506,2.5316455,5.0632911,100,0,0,100,0,0,94.444443,0,5.5555558,33.333336,0,66.666672,8.7735004,0,,,0,.19832526,33.665836,0,0,51.020409,2.3119919,,56.578945,0,,0,,,,,,,0,,,.22773279,0,0,33.665836,,,0,,,0,,0,0,,84.985832
2023,mountain division,13,113,00113,0400113,Phoenix City (Northeast) PUMA,74.340233,18.726748,0,90.046196,90.61644,25.659767,81.273254,100,9.953804,9.3835602,65.714287,5.7142859,28.57143,85.714287,9.5238094,4.7619047,100,0,0,50,0,50,100,0,0,91.089111,2.9702971,5.9405942,100,0,0,,,,100,0,0,83.333328,16.666668,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,,0,0,,,0,0,0,0,,,,,,0,,,0,0,
2023,mountain division,13,114,00114,0400114,Phoenix City (Northeast Central) PUMA,66.523705,3.5206501,12.412314,74.885147,100,33.476295,96.479347,87.587685,25.114853,0,55.555557,3.7037036,40.740742,55.102039,16.32653,28.57143,47.368423,0,52.63158,100,0,0,,,,81.481483,9.2592592,9.2592592,33.333336,0,66.666672,100,0,0,100,0,0,100,0,0,36.008091,46.750877,49.810902,0,,7.261622,46.153847,0,0,0,35.245502,0,40.543736,33.068783,57.50436,64.665756,87.563553,,0,0,,,,,,5.2505007,0,26.349207,0,,100,0,,,0,,,0,,
2023,mountain division,13,115,00115,0400115,Phoenix City (Northwest Central) PUMA,23.327217,18.445505,68.032791,25.657372,9.3695774,76.672783,81.554497,31.967209,74.342628,90.630424,52.499996,20,27.5,12.5,28.125,59.375,0,0,100,66.666672,0,33.333336,66.666672,0,33.333336,88.235298,0,11.764706,33.333336,33.333336,33.333336,0,0,100,100,0,0,66.666672,0,33.333336,16.305042,24.080063,0,85.959274,0,0,0,0,0,0,3.9549952,0,56.203472,0,0,42.088268,,,0,100,,0,0,,0,0,,0,0,0,0,,,0,0,,,0,,0
2023,mountain division,13,116,00116,0400116,Phoenix City (Uptown) PUMA,62.707306,17.991888,0,0,4.6348314,37.292694,82.00811,100,100,95.365166,58.333332,37.5,4.166667,42.592594,18.518518,38.888889,0,0,100,50,0,50,11.111112,22.222223,66.666672,94.117645,0,5.8823528,93.75,0,6.25,,,,,,,50,50,0,12.219551,53.843849,100,22.627737,18.458517,0,29.030054,,,0,13.093787,0,100,58.785397,12.147336,69.545822,,,100,100,,0,0,53.113556,13.52459,0,,0,29.803646,,0,,,,,,,0,0,
2023,mountain division,13,117,00117,0400117,Phoenix City (East) PUMA,75.48674,16.9471,0,91.585762,25.948662,24.51326,83.052902,100,8.414238,74.051338,81.818184,4.5454545,13.636364,81.818184,0,18.181818,33.333336,0,66.666672,100,0,0,40,20,40,81.034485,10.344828,8.6206894,66.666672,16.666668,16.666668,,,,40,0,60.000004,75,0,25,3.5021889,29.173418,80.928856,0,4.6721926,0,10.802224,,0,0,0,0,30.769232,28.994413,,30.375,0,,100,0,,,37.575756,0,0,0,0,0,0,0,47.552448,,,,0,,0,0,,0
2023,mountain division,13,118,00118,0400118,Phoenix City--Downtown & Sky Harbor International Airport PUMA,71.379074,7.5431662,15.631562,,0,28.620926,92.456833,84.368439,,100,50,0,50,49.350651,12.987013,37.662334,61.111111,0,38.888889,,,,33.333336,0,66.666672,64.285713,14.285715,21.428572,50,25,25,66.666672,33.333336,0,,,,,,,53.753025,47.407406,5.6543384,,35.454544,4.8543687,24.680307,0,,,0,,84.732826,42.324562,50.965958,51.274467,0,,15.680474,,,,0,,59.090908,0,0,23.696682,33.60215,0,55.737705,0,0,,,,,,,
2023,mountain division,13,119,00119,0400119,Phoenix City (South) PUMA,27.710842,18.344492,20.247149,64,0,72.289154,81.65551,79.752853,36,100,38.46154,38.46154,23.076923,60.799999,12.8,26.4,45,0,55,100,0,0,50,0,50,100,0,0,58.620689,24.13793,17.241379,66.666672,0,33.333336,100,0,0,,,,47.619049,28.794729,57.598328,0,38.682632,0,0,0,0,,79.760719,0,0,30.623489,23.635309,27.579111,93.697151,,34.744526,0,,,100,,0,0,,,0,0,0,0,,0,0,,,,,
2023,mountain division,13,120,00120,0400120,Phoenix City--Ahwatukee & South Mountain PUMA,63.620506,45.376713,94.046776,62.810528,21.083889,36.379494,54.623287,5.9532242,37.189472,78.916107,70.967743,9.6774187,19.354837,37.931034,10.344828,51.724136,0,0,100,72.727272,9.090909,18.181818,0,0,100,81.967209,3.2786884,14.754099,96.774193,3.2258062,0,42.857143,0,57.14286,100,0,0,75,0,25,0,34.169277,0,0,0,.67022091,4,0,0,0,0,0,0,16.613419,34.027779,47.515152,,,0,0,0,0,,,0,0,0,4.7362757,4.0592289,0,,0,,0,0,,,0,,0
2023,mountain division,13,121,00121,0400121,Phoenix (Southwest) & Tolleson Cities PUMA,50.545544,12.402809,43.240265,18.096357,0,49.454456,87.597191,56.759735,81.903641,100,62.5,16.666668,20.833332,58.37838,17.837837,23.783783,46.42857,0,53.571426,85.714287,14.285715,0,20,30.000002,50,86.36364,4.5454545,9.090909,56.666668,26.666668,16.666668,75,0,25,50,0,50,,,,4.772182,19.926489,49.665588,4.0650406,36.666668,5.0211167,15.796741,22.203341,0,,1.8069634,0,40.512821,18.261499,14.987141,27.502859,13.78764,,74.434723,0,54.140125,,0,51.800556,40.640392,0,0,100,11.670973,25.389408,21.004566,9.5930233,,49.243099,0,,0,,,
2023,mountain division,13,122,00122,0400122,Phoenix City--Maryvale (East) PUMA,100,4.1278887,0,74.598068,42.735043,0,95.872108,100,25.401932,57.264957,,,,48.734177,14.556962,36.708862,50,14.285715,35.714287,100,0,0,0,0,100,100,0,0,42.857143,0,57.14286,,,,100,0,0,100,0,0,,34.040874,68.278908,0,0,0,0,,0,0,,,,25.897261,41.935482,41.404266,83.547432,0,100,0,,,,,0,0,,,0,,0,,,,0,,,0,,
2023,mountain division,13,123,00123,0400123,Phoenix City--Maryvale (West) PUMA,7.3651457,5.876472,14.444445,100,0,92.634857,94.123528,85.555557,0,100,77.777779,22.222223,0,50.746269,9.9502487,39.303482,11.111112,33.333336,55.555557,,,,30.000002,0,70,100,0,0,71.428574,7.1428576,21.428572,33.333336,66.666672,0,100,0,0,,,,0,18.970062,3.1746035,,57.269371,0,26.086956,0,0,,0,0,,14.935014,16.795155,24.028236,0,0,10.208817,,,,0,,65.155334,0,,,10.648596,0,64.406784,0,0,,0,,,,,
2023,mountain division,13,124,00124,0400124,Maricopa County--Glendale City (South) PUMA,17.967697,9.8787098,7.3318214,5.0995026,0,82.032303,90.121292,92.668182,94.900497,100,73.529411,5.8823528,20.588236,69.166664,3.3333335,27.5,41.176472,11.764706,47.058823,85.714287,0,14.285715,100,0,0,80,0,20,50,22.222223,27.777779,100,0,0,100,0,0,,,,35.213287,30.072733,54.295815,36.173,16.955017,21.254681,19.69697,0,0,,24.084835,48.1982,64.438942,22.966951,12.388392,46.021061,16.316641,100,37.317787,47.42268,,0,16.955017,,,0,,72.990349,25.399647,0,19.739697,0,,,0,,,,,
2023,mountain division,13,125,00125,0400125,Phoenix City (West) PUMA,29.110685,21.303061,0,9.5841789,54.501217,70.889313,78.696938,100,90.415817,45.498783,45.454548,15.151516,39.39394,46.80851,25.531916,27.659575,0,0,100,66.666672,0,33.333336,87.5,12.5,0,72.222221,11.111112,16.666668,68.75,12.5,18.75,,,,100,0,0,0,50,50,24.819494,20.609634,0,35.670219,27.005348,15.000001,15.987025,,0,0,37.658466,0,8.8582678,35.345875,17.80924,0,,,0,0,,100,34.064083,0,,22.469135,0,0,18.924849,0,0,,,,0,,,,0,0
2023,mountain division,13,126,00126,0400126,Maricopa County--Glendale City (North) PUMA,41.804935,16.4807,52.838428,89.641434,28.077194,58.195065,83.519302,47.161572,10.358566,71.922806,65.384613,17.948719,16.666668,70.731705,2.4390242,26.829269,0,50,50,100,0,0,100,0,0,92.42424,1.5151515,6.060606,36.363636,0,63.636364,0,0,100,100,0,0,64.285713,0,35.714287,7.2786279,10.742011,0,0,0,6.6150374,0,0,44.888889,0,8.1610613,8.6387434,0,4.9970603,0,20.84355,,0,0,0,,,0,,,5.981276,100,0,0,,0,,,0,44.888889,,,0,,0
2023,mountain division,13,127,00127,0400127,Maricopa County--Peoria City (South & Central) PUMA,36.597122,30.640873,44.880177,59.439255,29.310345,63.402878,69.359131,55.119823,40.560745,70.689651,69.736847,7.8947363,22.368422,52.380955,21.428572,26.190477,33.333336,0,66.666672,66.666672,0,33.333336,60.000004,30.000002,10,69.230774,11.538462,19.23077,81.818184,9.090909,9.090909,66.666672,0,33.333336,100,0,0,85.714287,0,14.285715,6.0584464,22.567596,0,0,26.33243,0,38.987953,0,0,15.46841,7.3491707,0,3.8517091,4.9206352,0,50.522465,0,,0,0,,0,0,100,0,0,0,0,42.091572,0,0,0,,0,0,,,0,,100
2023,mountain division,13,128,00128,0400128,Phoenix City (North) PUMA,50.123798,18.99593,35.491241,98.311142,61.749344,49.876202,81.004074,64.508759,1.688858,38.250656,72.058823,14.705883,13.235294,51.851852,0,48.148148,0,0,100,100,0,0,66.666672,33.333336,0,69.736847,15.789473,14.473684,90,0,10,100,0,0,100,0,0,66.666672,0,33.333336,5.1934829,71.189278,8.1463995,0,0,5.2058263,7.6530614,100,0,32.55814,9.3642416,0,0,71.736107,,70.901787,,,8.1463995,0,,,0,0,,0,0,27.864405,0,,100,100,,,0,,,0,,100
2023,mountain division,13,129,00129,0400129,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,71.261612,22.258238,50.604652,89.077667,70.117348,28.738388,77.74176,49.395348,10.922333,29.882652,78.947372,7.0175438,14.035088,81.818184,0,18.181818,0,0,100,100,0,0,87.5,0,12.5,89.552238,3.7313433,6.7164183,100,0,0,75,0,25,100,0,0,88.888893,0,11.111112,14.833333,17.442669,0,0,8.8359041,1.1560693,0,0,0,0,5.0042772,0,70.310822,19.487577,,0,,,0,0,,,0,,100,1.4071832,0,0,0,,,0,,0,0,,,0,,0
2023,mountain division,13,130,00130,0400130,Maricopa County--El Mirage & Sun City PUMA,29.826086,32.644447,0,0,,70.173912,67.355553,100,100,,50,28.947369,21.052631,74.358978,17.948719,7.6923079,50,0,50,100,0,0,,,,53.846157,7.6923079,38.46154,0,27.272728,72.727272,,,,,,,,,,11.177199,29.343128,0,0,,0,84.752563,,,,21.143929,0,0,1.7207792,87.610619,70.819672,0,,0,0,,,,,,0,0,0,,100,77.365982,,,,,,,,,
2023,mountain division,13,131,00131,0400131,Maricopa County--Surprise City (Central) PUMA,42.885815,23.345196,53.041016,72.277229,29.434448,57.114185,76.6548,46.958984,27.722771,70.565552,66.101692,3.3898306,30.508474,63.15789,15.789473,21.052631,0,0,100,100,0,0,0,28.57143,71.428574,78.260872,13.043478,8.695652,100,0,0,0,0,100,100,0,0,100,0,0,7.4059615,0,28.012049,0,77.595627,0,0,100,0,0,0,0,21.199701,0,0,0,,,28.012049,0,,,,0,88.016525,0,0,0,0,,,,,100,0,,,0,,
2023,mountain division,13,132,00132,0400132,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA",54.370941,27.296406,16.65,37.348484,15.363225,45.629059,72.703598,83.349998,62.651516,84.636772,79.365082,4.7619047,15.873016,63.636364,12.987013,23.376623,54.545456,18.181818,27.272728,75,25,0,88.888893,5.5555558,5.5555558,90.721649,4.1237111,5.1546392,69.230774,7.6923079,23.076923,33.333336,0,66.666672,85.714287,0,14.285715,100,0,0,16.61273,29.694414,0,0,0,1.5933371,20.207689,0,9.5334682,0,4.7708139,0,87.5,12.576064,0,82.138618,0,0,0,0,0,,0,0,0,.61204344,0,29.921261,26.85565,0,0,0,,0,11.380145,,0,0,,
2023,mountain division,13,133,00133,0400133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA,27.946726,18.733477,32.444443,34.3125,8.8137846,72.053276,81.266525,67.555557,65.6875,91.186218,65.11628,23.255816,11.627908,62.745102,7.8431377,29.411766,54.545456,27.272728,18.181818,80,20,0,100,0,0,56.521736,4.347826,39.130436,72,4,24,37.5,62.5,0,75,0,25,100,0,0,17.467651,29.338779,39.035088,0,0,6.076251,8.3032494,0,0,0,4.3792324,67.142853,0,25.767385,0,51.488983,28.57143,64.392319,0,0,0,,0,,,10.323887,0,0,0,0,55.36105,0,0,,0,,0,0,,
2023,mountain division,13,134,00134,0400134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,43.529274,12.22264,50.240154,0,20.633484,56.470726,87.777359,49.759846,100,79.366516,76.92308,7.6923079,15.384616,57.317074,14.634146,28.04878,50,0,50,100,0,0,66.666672,0,33.333336,90.526321,2.1052632,7.3684206,64.285713,28.57143,7.1428576,100,0,0,,,,100,0,0,15.00104,13.996,0,0,0,1.0781671,0,0,,0,14.489913,0,26.867718,15.774648,0,23.054754,0,,0,0,,,0,,0,1.1494253,0,0,0,0,0,0,,,,,,0,,
2023,mountain division,13,135,00135,0400135,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,49.142612,52.873695,49.171684,85.040253,82.225594,50.857388,47.126305,50.828316,14.959747,17.774406,84.615387,1.183432,14.201183,70.833328,10.416666,18.75,100,0,0,100,0,0,100,0,0,95.582329,.40160641,4.0160642,90.909096,0,9.090909,60.000004,0,40,95.744682,4.2553191,0,100,0,0,7.1958342,2.8440588,35.703705,0,0,1.8726183,3.2223415,0,0,6.8360276,8.214735,0,3.4557824,0,0,8.6828556,35.703705,,,0,,,0,,,1.0008729,0,15.750916,1.0256411,,29.041096,0,,0,0,0,,6.8360276,,
2023,mountain division,0,400,00400,0400400,"Gila, Graham, Greenlee Counties PUMA",47.436039,8.327179,,,0,52.563961,91.672821,,,100,69.230774,7.6923079,23.076923,50,22.727274,27.272728,,,,,,,9.375,15.625,75,90.697678,2.3255813,6.9767447,37.5,12.5,50,,,,,,,,,,5.2497344,18.388721,,,25.397697,19.029675,69.623062,,,,3.2887976,0,15.74074,0,81.232491,1.7536706,,,,,,,0,0,38.375465,20.414351,0,0,29.861111,0,100,,,,,,,,,
2023,mountain division,5,500,00500,0400500,Coconino County PUMA,57.819504,28.362572,0,35.473518,17.375937,42.180496,71.637428,100,64.526482,82.624062,70,7.5000005,22.5,31.578945,42.105263,26.31579,100,0,0,75,0,25,39.259258,14.074074,46.666668,91.208794,1.0989012,7.6923079,73.333336,13.333334,13.333334,,,,100,0,0,63.636364,0,36.363636,8.6224184,72.204086,0,0,28.781656,9.7132826,0,,0,4.0683484,5.9062386,0,12.563983,0,100,78.647682,0,,,0,,0,18.923136,8.6553316,43.318146,10.895963,0,0,0,0,0,,,,0,,,0,,7.3855243
2023,mountain division,15,601,00601,0400601,Mohave County North--City of Kingman & Bullhead City PUMA,11.2244,24.903015,0,71.038254,0,88.775604,75.096985,100,28.961746,100,62.857143,15.714286,21.428572,50,8.8235292,41.176472,100,0,0,100,0,0,11.111112,44.444447,44.444447,100,0,0,100,0,0,,,,100,0,0,,,,16.308798,15.100338,0,0,68.484047,0,44.997005,,0,,4.0540538,16.384916,63.641582,5.4214487,0,31.338028,0,,,0,,,0,100,42,0,,,44.997005,,,,,,0,,,,,
2023,mountain division,15,602,00602,0400602,Mohave County South--Lake Havasu City PUMA,29.454172,6.6046515,,100,24.155846,70.54583,93.395348,,0,75.844154,64.814812,7.4074073,27.777779,48.387096,12.903225,38.709675,,,,,,,85.714287,14.285715,0,63.15789,5.2631578,31.578945,0,0,100,,,,100,0,0,100,0,0,4.713243,10.59097,,,7.8767118,44.605396,0,,0,0,1.8924303,0,11.13307,6.4836726,0,23.514212,,,,,,,8.0843582,0,,51.080246,0,39.219017,,,0,,,,0,,,0,,
2023,mountain division,0,701,00701,0400701,"La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA",47.595821,10.195305,0,,12.344498,52.404179,89.804695,100,,87.655502,50,0,50,65.555557,7.7777781,26.666668,0,0,100,,,,15.384616,11.538462,73.07692,93.333336,0,6.666667,83.333328,16.666668,0,,,,,,,0,0,100,15.093085,11.392657,100,,51.965065,0,0,,,0,0,,25.591883,2.7142303,0,49.860821,,,100,,,,7.2398195,0,76.28524,0,,0,0,0,,,,,,,,,,0
2023,mountain division,0,803,00803,0400803,Pinal County (North)--Apache Junction City PUMA,17.781494,4.1443849,35.63271,19.887955,3.5166242,82.218506,95.855614,64.367294,80.112045,96.483376,76.92308,7.6923079,15.384616,71.428574,14.285715,14.285715,40,0,60.000004,66.666672,33.333336,0,71.428574,0,28.57143,84.848488,6.060606,9.090909,75,0,25,0,0,100,100,0,0,100,0,0,2.1966102,27.115294,21.078779,0,0,12.319749,34.677418,0,0,0,0,0,12.695925,25.98789,23.605949,44.957985,100,,0,0,0,,0,,0,15.620032,0,0,53.305786,,0,,,0,0,,,0,,
2023,mountain division,0,805,00805,0400805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",26.12587,19.241604,0,43.675213,7.742878,73.87413,80.758392,100,56.324787,92.257126,74.666664,10.666667,14.666666,62.264149,20.754717,16.981133,0,28.57143,71.428574,100,0,0,0,37.5,62.5,59.375,6.25,34.375,73.333336,0,26.666668,,,,100,0,0,100,0,0,8.3834076,27.97156,50.890343,0,88.281868,12.167718,15.934685,,0,0,7.815321,0,21.039804,26.007875,37.922295,26.574173,,100,17.350159,0,,,,100,81.614906,6.2266498,100,0,0,,75.871315,,,,0,,,0,,
2023,mountain division,0,807,00807,0400807,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA",29.289808,16.94091,38.740116,60.633488,0,70.71019,83.05909,61.259884,39.366512,100,75.324669,15.584415,9.090909,64.772728,14.772727,20.454546,52.941177,35.294117,11.764706,100,0,0,57.5,0,42.5,86.111107,8.333334,5.5555558,70,20,10,85.714287,0,14.285715,50,0,50,,,,13.641089,17.126965,1.5820149,0,22.583532,0,0,0,0,,10.56016,11.122245,56.25,1.7744154,68.324249,41.285618,0,0,100,0,,,26.701822,,15.797788,0,0,0,0,0,0,0,,0,0,,0,,,
2023,mountain division,0,900,00900,0400900,Cochise & Santa Cruz Counties--Sierra Vista City PUMA,28.368265,9.6019573,0,72.68293,5.5935102,71.631737,90.398041,100,27.31707,94.406487,82.608696,5.7971015,11.594203,62.08791,9.89011,28.02198,0,0,100,100,0,0,78.947372,5.2631578,15.789473,89.189186,5.4054055,5.4054055,67.567566,5.4054055,27.027025,,,,100,0,0,100,0,0,7.3667712,13.384451,0,100,0,5.4089708,4.936306,,0,0,4.3232193,0,31.758244,5.9570222,37.319977,21.933086,,,0,100,,,0,0,0,0,56.338032,100,0,0,22.850122,,,,0,,,0,,
2023,mountain division,0,1000,01000,0401000,Navajo & Apache Counties PUMA,26.004768,5.4131055,0,100,11.916018,73.995232,94.586891,100,0,88.083984,84.523811,3.5714288,11.904762,45.454548,4.5454545,50,100,0,0,,,,33.650795,13.333334,53.015877,85,15.000001,0,100,0,0,,,,33.333336,0,66.666672,44.186047,6.9767447,48.837208,8.4638453,33.373493,0,,41.420902,0,0,,0,27.218431,.36383235,0,58.194775,2.8430159,0,66.416512,0,,,,,,22.314997,34.576122,56.156593,0,0,,0,,,,,,0,,0,31.064445,0,23.831242
