year,region,countyfip,puma,puma_str,pumaID,puma_name,puma_shcollege,puma_shnoncollege,puma_shpov_col,puma_shpov_noncol,puma_shmarr_noncol,puma_shcoh_noncol,puma_shunpmom_noncol,puma_shmarr_col,puma_shcoh_col,puma_shunpmom_col,puma_shpov_marr_col,puma_shpov_cohab_col,puma_shpov_unpmom_col,puma_shpov_marr_noncol,puma_shpov_cohab_noncol,puma_shpov_unpmom_noncol
2023,east north central div,31,3160,03160,1703160,"Chicago City (Central)--Near North Side, Loop & Near South Side PUMA",76.17878,23.82122,.57327121,4.6977944,18.991692,6.731596,74.276711,93.102829,2.1318524,4.7653174,0,0,12.030075,0,0,6.3247204
2023,east north central div,31,3161,03161,1703161,"Chicago City (South)--Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood PUMA",42.008026,57.991974,9.0563583,43.239204,11.964131,0,88.035873,70.170486,1.4550983,28.374416,1.0058806,0,29.429775,0,,49.11544
2023,east north central div,31,3162,03162,1703162,"Chicago City (Southwest)--New City, Lower West Side, Bridgeport & McKinley Park PUMA",33.397682,66.602318,18.556093,42.981365,54.812187,3.9633245,41.224487,85.572723,1.5689512,12.858322,20.154398,0,10.183486,41.279949,23.731344,47.094273
2023,east north central div,31,3163,03163,1703163,"Chicago City (Southwest)--South Lawndale, Brighton Park & Gage Park PUMA",10.978282,89.021721,20.943739,41.98299,39.811996,18.88093,41.307076,87.368423,0,12.631578,9.5139179,,100,25.331684,49.193932,54.735588
2023,east north central div,31,3164,03164,1703164,"Chicago City (Southwest)--Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon PUMA",26.854622,73.145378,19.812317,11.843239,60.413437,5.8397932,33.746769,65.266861,7.9648094,26.76833,0,0,74.014023,6.6652408,69.174042,11.191935
2023,east north central div,31,3165,03165,1703165,"Chicago City (South)--Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood PUMA",6.922698,93.077301,9.6728306,28.269152,33.807659,5.2264071,60.965931,54.196304,16.64296,29.160742,0,0,33.170734,11.985604,0,39.72234
2023,east north central div,31,3166,03166,1703166,"Chicago City (Southwest)--Auburn Gresham, Washington Heights, Morgan Park & Beverly PUMA",37.237129,62.762871,1.154569,12.02209,12.829226,26.879778,60.290993,85.778214,0,14.221785,0,,8.1183138,0,0,19.940109
2023,east north central div,31,3167,03167,1703167,"Chicago City (South)--Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park PUMA",18.981657,81.018341,0,28.775709,18.040516,18.615616,63.343872,64.329941,0,35.670055,0,,0,44.600803,0,32.725342
2023,east north central div,31,3168,03168,1703168,"Chicago City (South)--South Shore, South Chicago, East Side & South Deering PUMA",33.828213,66.171783,3.8142779,36.961964,40.028889,13.254695,46.716419,39.809757,0,60.190243,9.5812635,,0,16.718786,78.169266,42.615685
2023,east north central div,0,3700,03700,1703700,DeKalb & Ogle Counties PUMA,39.590454,60.409546,1.9178082,15.539474,56.221779,18.15115,25.627073,85.85305,8.7422171,5.4047322,1.0443864,11.680911,0,7.0840993,2.5779376,43.269642
2023,east north central div,43,4301,04301,1704301,"DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships PUMA",50.676327,49.323673,3.7697659,20.68495,58.857555,10.31973,30.822718,90.297279,3.7571158,5.9456038,4.174839,0,0,16.760517,11.460957,31.26713
2023,east north central div,43,4302,04302,1704302,DuPage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA,39.711472,60.288528,0,15.202752,62.931652,10.488608,26.579741,87.219925,0,12.780073,0,,0,12.556921,0,27.466307
2023,east north central div,43,4303,04303,1704303,DuPage County (East Central)--York Township PUMA,67.18261,32.81739,2.1690269,4.7049351,68.089264,9.1682959,22.742437,91.2677,1.8374916,6.8948073,.89890409,0,19.559902,1.2164216,22.584694,7.9413252
2023,east north central div,43,4304,04304,1704304,DuPage County (Central)--Milton Township PUMA,71.760834,28.239166,4.9176989,11.745662,59.842007,14.581715,25.576275,91.377464,.23951486,8.3830204,.63019353,0,51.793312,5.5399265,0,32.962025
2023,east north central div,43,4305,04305,1704305,DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA,64.163116,35.836884,3.1724803,34.597702,63.611115,4.2049809,32.18391,91.252937,0,8.7470579,3.4765785,,0,19.09351,0,69.761902
2023,east north central div,43,4306,04306,1704306,DuPage County (South Central)--Lisle Township PUMA,67.762604,32.237396,.36000216,3.151118,62.435055,29.139372,8.4255705,90.634575,5.007791,4.3576379,0,0,8.2614059,0,0,37.399464
2023,east north central div,43,4307,04307,1704307,DuPage County (Southeast)--Downers Grove Township PUMA,77.970161,22.029839,1.7123746,11.221591,64.125633,7.6546712,28.219696,92.129318,1.386845,6.4838352,1.4375604,0,5.9834938,8.9342852,19.175259,14.261744
2023,east north central div,0,4900,04900,1704900,"Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties PUMA",33.296581,66.703415,4.6239357,13.057852,61.357731,20.106258,18.536009,78.595078,3.3703878,18.034531,.75233227,0,22.360655,2.5687897,21.315327,38.821655
2023,east north central div,0,7300,07300,1707300,"Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties PUMA",30.758619,69.241379,0,8.6171436,68.320267,5.9503922,25.72934,87.328217,3.6887023,8.9830761,0,0,0,1.4108353,3.5637147,28.92108
2023,east north central div,89,8901,08901,1708901,Kane County (West) PUMA,58.487598,41.512402,1.1015722,15.680559,70.300201,6.324687,23.375109,88.570541,4.8872566,6.5422015,1.243723,0,0,7.773632,0,43.703243
2023,east north central div,89,8902,08902,1708902,Kane County (Northeast)--Dundee & Elgin (North & Central) Townships PUMA,22.614761,77.385239,16.836231,26.691605,54.078548,13.058074,32.863377,81.424347,6.8756156,11.700032,15.014108,0,39.410938,11.297331,0,62.629501
2023,east north central div,89,8903,08903,1708903,"Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships PUMA",63.474655,36.525345,1.8057084,8.3455181,65.155777,10.02137,24.822855,87.217659,6.1290531,6.6532907,2.0703473,0,0,1.2946659,0,30.222019
2023,east north central div,89,8904,08904,1708904,Kane County (Southeast)--Aurora Township PUMA,14.095881,85.904121,4.5052085,28.672764,35.103836,22.844202,42.051964,76.25,5.5729165,18.177084,5.9084697,0,0,9.1418142,0,60.552788
2023,east north central div,0,9100,09100,1709100,Kankakee & Grundy Counties PUMA,26.341993,73.658005,0,14.1094,53.016247,11.527643,35.456108,77.743866,4.6836486,17.572485,0,0,0,3.9908149,20.611799,27.125267
2023,east north central div,93,9300,09300,1709300,Kendall County PUMA,47.565289,52.434711,6.8366981,2.308269,62.880249,16.73629,20.383463,85.948753,8.0824184,5.9688272,7.9543896,0,0,0,11.296,2.0493956
2023,east north central div,0,9500,09500,1709500,"Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties PUMA",37.078087,62.921913,1.3982643,17.234913,54.983521,22.246847,22.769632,74.744453,6.3162966,18.939247,0,22.137405,0,10.138487,3.1417623,48.140751
2023,east north central div,97,9701,09701,1709701,"Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships PUMA",44.360287,55.639713,1.7501423,18.474192,70.034035,12.870108,17.09586,82.420319,8.6226521,8.9570293,1.3638325,0,6.9896741,22.070139,5.5090351,13.50365
2023,east north central div,97,9702,09702,1709702,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA",17.73823,82.261772,0,25.22723,43.618629,16.668245,39.713123,46.147091,44.039516,9.8133926,0,0,0,35.098763,9.1167278,21.14674
2023,east north central div,97,9703,09703,1709703,"Lake County (East Central)--Warren, Shields & Libertyville (North & West) Townships PUMA",49.172359,50.827641,.53184831,17.506052,66.023003,5.0302663,28.94673,87.185585,3.5852835,9.2291327,0,0,5.762712,17.9151,32.129963,14.031786
2023,east north central div,97,9704,09704,1709704,"Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships PUMA",69.147713,30.852287,2.054266,18.256819,69.381241,5.2162342,25.402529,89.633675,0,10.366324,.88759351,,12.142039,9.5128498,50,35.620743
2023,east north central div,97,9705,09705,1709705,"Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships PUMA",80.770035,19.229965,1.0222601,27.84692,69.648415,4.6670818,25.684505,92.499718,0,7.5002775,.4925122,,7.5555553,17.534061,0,60.872196
2023,east north central div,0,9900,09900,1709900,LaSalle & Livingston Counties PUMA,35.10207,64.897934,4.0425529,14.52214,60.751862,15.788033,23.460106,91.225937,4.680851,4.0932121,.57752109,0,85.89109,2.9406457,5.6577578,50.478859
2023,east north central div,111,11101,11101,1711101,"McHenry County (North, West & Central) PUMA",45.195763,54.804237,1.5248619,7.5876312,71.721039,3.9791021,24.29986,84.383057,3.1307552,12.486188,0,35.764706,3.2448378,1.795697,0,25.924999
2023,east north central div,111,11102,11102,1711102,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA",44.733898,55.266102,1.2504466,21.129747,59.808178,29.728165,10.463659,93.241631,1.6136715,5.1446943,.9259851,0,7.5231485,9.9041014,50.016212,3.2243207
2023,east north central div,113,11300,11300,1711300,McLean County--Bloomington City & Normal Town PUMA,67.372154,32.627846,1.6804142,6.3054905,61.342632,9.5760098,29.081356,83.603897,5.04563,11.350473,2.0099711,0,0,0,17.596972,15.887851
2023,east north central div,0,11500,11500,1711500,Macon & Christian Counties--Decatur City PUMA,26.832491,73.167511,8.4118729,11.653339,44.730461,9.1565647,46.112972,93.402733,0,6.597271,7.5000005,,21.32196,.98027915,0,24.320395
2023,east north central div,0,11700,11700,1711700,"Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties PUMA",32.08408,67.915924,.67293042,17.112524,56.62788,18.953934,24.418186,83.684608,7.0467243,9.2686644,0,0,7.2602739,11.195848,26.075951,23.876198
2023,east north central div,119,11901,11901,1711901,Madison County (West) PUMA,34.893475,65.106522,2.2235577,24.594177,36.414585,10.074722,53.510696,80.997597,8.8341351,10.168269,0,0,21.867613,1.1852113,52.941177,35.187191
2023,east north central div,119,11902,11902,1711902,Madison County (East) PUMA,70.564613,29.435387,0,8.0642986,71.45752,16.371742,12.170742,90.742096,1.0987773,8.1591253,0,0,0,9.2438564,0,11.986682
2023,east north central div,0,12100,12100,1712100,"Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties PUMA",28.439903,71.560097,3.1149182,17.813246,62.498898,9.8947744,27.606333,88.129936,2.8812993,8.9887638,0,0,34.653465,18.251272,4.512958,21.588724
2023,east north central div,0,13500,13500,1713500,"Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties PUMA",31.228184,68.77182,2.971729,6.6395988,64.533081,14.74803,20.718891,80.973045,8.52071,10.506247,0,11.882716,18.64831,2.6184309,7.7327938,18.386168
2023,east north central div,143,14300,14300,1714300,Peoria County--Peoria City PUMA,50.923138,49.076862,6.1235843,35.264179,38.16045,13.111917,48.727634,81.143806,1.4563107,17.399879,3.3152614,0,19.732635,4.3860855,40.576233,58.016579
2023,east north central div,161,16100,16100,1716100,Rock Island County PUMA,35.243546,64.756454,0,17.260109,43.770229,9.4639826,46.765785,89.002014,1.8850807,9.1129036,0,0,0,1.3537227,21.68116,31.252934
2023,east north central div,0,16301,16301,1716301,St. Clair County (Northwest) PUMA,37.326973,62.673027,0,20.996483,46.196877,8.2751865,45.527943,73.809067,4.2893109,21.901627,0,0,0,32.018475,0,13.62888
2023,east north central div,0,16302,16302,1716302,St. Clair (South & East) & Monroe Counties PUMA,47.287521,52.712479,0,9.4312363,59.890972,7.605412,32.503613,89.794273,2.1743906,8.0313349,0,0,0,2.6209013,35.060452,15.983027
2023,east north central div,0,16500,16500,1716500,"South & Southeast Illinois--Saline, Union & Massac Counties PUMA",28.786972,71.213028,0,13.610231,49.415413,19.882437,30.70215,87.647812,1.2464046,11.105784,0,0,0,3.9869282,12.150747,30.044184
2023,east north central div,167,16700,16700,1716700,Sangamon County--Springfield City PUMA,45.583,54.417,1.6193396,14.770855,52.591801,17.338436,30.069759,81.308197,3.7186975,14.973107,0,16.485226,6.7207417,.60795873,29.673094,30.948929
2023,east north central div,179,17900,17900,1717900,Tazewell County PUMA,41.117931,58.882069,1.3297619,8.5777273,56.730576,19.36001,23.909412,89.677605,1.9898593,8.3325367,1.4828248,0,0,.75365049,9.2132511,26.62755
2023,east north central div,0,19500,19500,1719500,"Whiteside, Stephenson, Lee, Jo Daviess & Carroll Counties PUMA",28.922514,71.077484,4.6084433,10.25047,52.799755,15.425974,31.774271,84.402191,7.6914816,7.9063272,3.3473334,0,22.554348,6.6975741,20.090677,11.377081
2023,east north central div,197,19701,19701,1719701,Will County (Northwest)--Wheatland & DuPage Townships PUMA,67.39547,32.60453,3.4535899,26.153719,67.336441,11.835335,20.828228,89.951393,.97601449,9.072588,2.6620979,0,11.672474,13.658418,31.055901,63.764702
2023,east north central div,197,19702,19702,1719702,Will County (Northwest)--Plainfield & Lockport Townships PUMA,38.202705,61.797295,7.9359426,16.994829,71.719284,10.0374,18.243317,86.583633,5.2046261,8.2117443,7.8195648,22.393162,0,13.351228,0,40.669281
2023,east north central div,197,19703,19703,1719703,Will County (West Central)--Joliet & Troy Townships PUMA,26.511646,73.488358,3.0360811,24.90608,59.341766,4.9050217,35.753216,88.88237,5.5294809,5.5881491,3.4158416,0,0,21.720909,0,33.609589
2023,east north central div,197,19704,19704,1719704,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA",60.081379,39.918621,2.4203289,15.187674,89.830109,1.4618727,8.7080202,81.876411,10.090828,8.0327606,1.4684194,0,15.1634,15.974667,0,9.6188745
2023,east north central div,197,19705,19705,1719705,Will County (South) PUMA,57.168335,42.831665,4.1154995,5.7942767,63.347214,1.1251882,35.527599,86.312645,4.1951547,9.4922009,1.3535339,0,31.04895,0,0,16.309227
2023,east north central div,0,19900,19900,1719900,"Williamson, Jackson, Franklin & Perry Counties PUMA",25.423157,74.576843,.51863468,18.868467,52.954239,10.250401,36.795364,82.523224,.77192134,16.704861,0,42.1875,1.1552347,7.0502372,27.517048,33.467426
2023,east north central div,0,20101,20101,1720101,Winnebago County (Southeast & West)--Rockford City PUMA,21.586769,78.413231,18.297716,16.241602,59.240566,12.023264,28.736172,72.923752,8.4992714,18.576981,14.169164,0,42.875816,12.023924,24.437031,21.507504
2023,east north central div,89,101,00101,1800101,Lake County (Northwest)--Hammond & East Chicago Cities PUMA,11.117735,88.882263,11.394102,33.109768,49.005142,4.3203669,46.674492,96.380699,3.6193027,0,11.821975,0,,3.7180657,78.783958,59.741348
2023,east north central div,89,102,00102,1800102,Lake County (Northeast)--Gary City & Griffith Town PUMA,21.345955,78.654045,7.3856773,29.920855,29.527468,17.988106,52.484428,53.546162,0,46.453838,6.0586529,,8.9153042,8.2632828,4.191617,50.923531
2023,east north central div,89,103,00103,1800103,Lake County (Central) PUMA,41.719196,58.280804,14.343372,15.630788,72.575745,1.5112231,25.913031,77.553551,10.193521,12.252924,0,52.690357,73.226349,8.410738,0,36.763866
2023,east north central div,89,104,00104,1800104,Lake County (South) PUMA,51.790268,48.209732,1.1446232,.45496464,72.81279,15.634799,11.552413,90.968925,.82412863,8.2069483,0,0,13.947001,0,0,3.9382651
2023,east north central div,127,200,00200,1800200,Porter County PUMA,47.377541,52.622459,2.8079093,17.913946,55.025394,13.789833,31.184774,96.466866,3.3657718,.16735883,2.9107499,0,0,11.541582,0,37.079456
2023,east north central div,91,300,00300,1800300,LaPorte County PUMA,16.947342,83.052658,2.2336769,36.580379,39.338512,13.749782,46.911705,78.465065,0,21.534937,0,,10.372341,2.332145,27.454313,67.974594
2023,east north central div,141,401,00401,1800401,St. Joseph County (North)--South Bend City PUMA,25.461918,74.538086,0,25.727886,49.836189,8.9509802,41.212833,84.274338,2.4249005,13.30076,0,0,0,20.602829,14.640884,34.333282
2023,east north central div,141,402,00402,1800402,St. Joseph County (Outside South Bend City)--Mishawaka City PUMA,51.038849,48.961151,7.7886591,11.490295,65.689362,11.430945,22.879696,84.82692,3.3135962,11.859486,7.503859,0,12.001921,10.155403,7.5804777,17.276264
2023,east north central div,39,501,00501,1800501,Elkhart County--Elkhart City PUMA,20.265577,79.734421,0,25.310421,56.535042,13.576179,29.888779,87.890717,0,12.109284,0,,0,12.28271,11.703511,56.133099
2023,east north central div,39,502,00502,1800502,Elkhart County (Outside Elkhart City)--Goshen City PUMA,18.81171,81.188293,0,14.495897,69.354088,7.913424,22.732492,96.861809,0,3.1381905,0,,0,11.741262,11.982805,23.774784
2023,east north central div,0,600,00600,1800600,"Noble, DeKalb, LaGrange & Steuben Counties PUMA",20.954762,79.045242,.91971171,8.0359783,76.158943,8.9387503,14.90231,94.630875,0,5.3691278,.97189385,,0,4.9232101,5.860671,25.24873
2023,east north central div,0,700,00700,1800700,"Jasper, Starke, Fulton, Newton & Pulaski Counties PUMA",31.886229,68.11377,6.5576258,10.173697,66.331085,15.469691,18.199221,94.623657,4.1041951,1.272149,6.9302177,0,0,5.6220608,3.5747023,32.372417
2023,east north central div,0,800,00800,1800800,Kosciusko & Marshall Counties PUMA,22.522173,77.477829,.8942579,14.812788,74.72522,7.2832584,17.991518,85.331032,3.3103232,11.358644,1.0479867,0,0,6.6158071,10.832812,50.468945
2023,east north central div,0,900,00900,1800900,"Huntington, Whitley, Adams & Wells Counties PUMA",27.647738,72.352264,.31481898,11.110634,74.796989,7.4500537,17.752954,84.360245,4.2725434,11.367214,0,0,2.7695351,5.9394565,9.6309109,33.518879
2023,east north central div,3,1001,01001,1801001,Allen County (Central)--Fort Wayne City (South) PUMA,21.276796,78.723206,6.8547792,26.69994,34.162506,19.932123,45.905369,82.286896,2.8660069,14.847096,3.8599639,0,24.776119,17.76531,0,44.942158
2023,east north central div,3,1002,01002,1801002,Allen County (Central)--Fort Wayne City (North) PUMA,48.210499,51.789501,0,6.1251774,69.374115,11.088827,19.53706,93.438057,2.4147217,4.1472173,0,0,0,6.0828714,0,9.7519245
